Season,Playing.for,player,games,PV,off_share,def_share,mid_share,bv
2018.0,Port Adelaide,Tom Jonas,18,4.121,0.007,0.087,0.021,3.0
2018.0,Port Adelaide,Tom Rockliff,18,3.875,0.031,0.029,0.053,2.0
2018.0,Port Adelaide,Travis Boak,22,5.239,0.063,0.031,0.06,2.0
2018.0,Port Adelaide,Trent McKenzie,1,0.191,0.001,0.003,0.001,0.0
2018.0,Richmond,Alex Rance,24,5.708,0.009,0.111,0.03,0.0
2018.0,Richmond,Anthony Miles,1,0.325,0.003,0.002,0.003,0.0
2018.0,Richmond,Bachar Houli,15,2.835,0.021,0.031,0.022,0.0
2018.0,Richmond,Brandon Ellis,18,3.164,0.018,0.039,0.025,0.0
2018.0,Richmond,Callum Moore,6,1.114,0.015,0.007,0.007,0.0
2018.0,Richmond,Connor Menadue,5,0.504,0.003,0.005,0.005,0.0
2018.0,Richmond,Corey Ellis,4,0.59,0.002,0.009,0.005,0.0
2018.0,Richmond,Dan Butler,15,2.66,0.042,0.01,0.017,0.0
2018.0,Richmond,Daniel Rioli,12,2.041,0.025,0.011,0.017,1.0
2018.0,Richmond,David Astbury,22,3.884,0.01,0.068,0.023,1.0
2018.0,Richmond,Dion Prestia,13,3.203,0.024,0.019,0.041,3.0
2018.0,Richmond,Dustin Martin,23,7.285,0.089,0.018,0.084,19.0
2018.0,Richmond,Dylan Grimes,23,4.119,0.01,0.07,0.028,0.0
2018.0,Richmond,Ivan Soldo,1,0.223,0.001,0.001,0.003,0.0
2018.0,Richmond,Jack Graham,18,2.847,0.019,0.024,0.032,0.0
2018.0,Richmond,Jack Higgins,20,3.783,0.042,0.02,0.038,0.0
2018.0,Richmond,Jack Riewoldt,24,8.4,0.151,0.031,0.038,10.0
2018.0,Richmond,Jacob Townsend,10,1.811,0.029,0.007,0.011,0.0
2018.0,Richmond,Jason Castagna,22,3.993,0.062,0.017,0.026,0.0
2018.0,Richmond,Jayden Short,24,4.895,0.032,0.062,0.034,1.0
2018.0,Richmond,Josh Caddy,22,5.869,0.082,0.024,0.047,6.0
2018.0,Richmond,Kamdyn McIntosh,21,3.711,0.031,0.039,0.028,0.0
2018.0,Richmond,Kane Lambert,22,5.318,0.05,0.032,0.058,12.0
2018.0,Richmond,Liam Baker,3,0.348,0.005,0.001,0.003,0.0
2018.0,Richmond,Nathan Broad,18,2.752,0.006,0.05,0.016,0.0
2018.0,Richmond,Nick Vlastuin,21,4.757,0.02,0.076,0.029,2.0
2018.0,Richmond,Reece Conca,18,3.465,0.02,0.031,0.041,1.0
2018.0,Richmond,Ryan Garthwaite,2,0.431,0.0,0.009,0.002,0.0
2018.0,Richmond,Sam Lloyd,7,1.473,0.013,0.012,0.014,0.0
2018.0,Richmond,Shai Bolton,3,0.269,0.003,0.001,0.003,0.0
2018.0,Richmond,Shane Edwards,24,5.946,0.06,0.034,0.062,7.0
2018.0,Richmond,Shaun Grigg,22,4.484,0.032,0.035,0.051,2.0
2018.0,Richmond,Toby Nankervis,23,6.459,0.031,0.06,0.08,3.0
2018.0,Richmond,Trent Cotchin,22,5.746,0.039,0.034,0.078,10.0
2018.0,St Kilda,Bailey Rice,11,1.396,0.003,0.033,0.011,0.0
2018.0,St Kilda,Ben Long,10,1.556,0.022,0.013,0.017,0.0
2018.0,St Kilda,Ben Paton,3,0.444,0.009,0.002,0.004,0.0
2018.0,St Kilda,Billy Longer,5,0.63,0.002,0.007,0.011,0.0
2018.0,St Kilda,Blake Acres,12,2.599,0.026,0.024,0.035,1.0
2018.0,St Kilda,Brandon White,6,0.793,0.005,0.015,0.007,0.0
2018.0,St Kilda,Daniel McKenzie,13,1.943,0.01,0.035,0.019,0.0
2018.0,St Kilda,Darragh Joyce,2,0.213,0.0,0.006,0.001,0.0
2018.0,St Kilda,David Armitage,15,2.969,0.037,0.026,0.035,1.0
2018.0,St Kilda,Dylan Roberton,4,0.609,0.003,0.013,0.004,0.0
2018.0,St Kilda,Ed Phillips,7,0.88,0.005,0.013,0.011,0.0
2018.0,St Kilda,Hugh Goddard,1,0.075,0.0,0.001,0.001,0.0
2018.0,St Kilda,Hunter Clark,15,1.936,0.016,0.027,0.021,0.0
2018.0,St Kilda,Jack Billings,21,4.378,0.077,0.025,0.043,2.0
2018.0,St Kilda,Jack Lonie,11,2.117,0.047,0.007,0.016,1.0
2018.0,St Kilda,Jack Newnes,22,4.232,0.063,0.038,0.039,0.0
2018.0,St Kilda,Jack Sinclair,20,3.817,0.038,0.039,0.047,0.0
2018.0,St Kilda,Jack Steele,21,5.151,0.04,0.053,0.074,1.0
2018.0,St Kilda,Jack Steven,22,5.894,0.063,0.039,0.089,18.0
2018.0,St Kilda,Jade Gresham,22,5.378,0.104,0.019,0.054,0.0
2018.0,St Kilda,Jake Carlisle,17,2.615,0.016,0.047,0.024,1.0
2018.0,St Kilda,Jarryn Geary,20,3.386,0.021,0.052,0.038,0.0
2018.0,St Kilda,Jimmy Webster,17,3.096,0.008,0.07,0.026,0.0
2018.0,St Kilda,Josh Battle,6,0.894,0.016,0.007,0.007,0.0
2018.0,St Kilda,Josh Bruce,3,0.622,0.011,0.003,0.006,0.0
2018.0,St Kilda,Koby Stevens,2,0.342,0.003,0.004,0.004,0.0
2018.0,St Kilda,Lewis Pierce,3,0.374,0.001,0.003,0.008,0.0
2018.0,St Kilda,Logan Austin,7,1.203,0.003,0.028,0.009,0.0
2018.0,St Kilda,Luke Dunstan,16,3.498,0.028,0.032,0.054,0.0
2018.0,St Kilda,Maverick Weller,13,1.959,0.023,0.021,0.021,0.0
2018.0,St Kilda,Nathan Brown,15,1.846,0.003,0.048,0.012,0.0
2018.0,St Kilda,Nathan Freeman,2,0.265,0.003,0.002,0.003,0.0
2018.0,St Kilda,Nathan Wright,2,0.165,0.001,0.002,0.002,0.0
2018.0,St Kilda,Nick Coffield,10,1.015,0.006,0.018,0.01,0.0
2018.0,St Kilda,Paddy McCartin,13,2.004,0.043,0.011,0.013,0.0
2018.0,St Kilda,Rowan Marshall,12,2.267,0.031,0.021,0.023,0.0
2018.0,St Kilda,Sam Gilbert,11,2.008,0.01,0.039,0.017,0.0
2018.0,St Kilda,Sebastian Ross,21,5.572,0.049,0.053,0.079,6.0
2018.0,St Kilda,Shane Savage,18,3.018,0.026,0.046,0.028,0.0
2018.0,St Kilda,Tim Membrey,20,4.505,0.104,0.024,0.023,4.0
2018.0,St Kilda,Tom Hickey,13,3.313,0.023,0.029,0.055,0.0
2018.0,Sydney,Alex Johnson,2,0.202,0.0,0.004,0.001,0.0
2018.0,Sydney,Aliir Aliir,12,2.345,0.011,0.041,0.016,3.0
2018.0,Sydney,Ben Ronke,18,3.064,0.052,0.015,0.026,5.0
2018.0,Sydney,Callum Mills,9,1.592,0.007,0.026,0.014,3.0
2018.0,Sydney,Callum Sinclair,23,6.353,0.056,0.053,0.081,6.0
2018.0,Sydney,Colin ORiordan,3,0.484,0.001,0.009,0.004,0.0
2018.0,Sydney,Dan Hannebery,15,2.091,0.015,0.017,0.031,0.0
2018.0,Sydney,Dan Robinson,9,1.028,0.008,0.01,0.013,0.0
2018.0,Sydney,Dane Rampe,23,4.888,0.008,0.104,0.026,1.0
2018.0,Sydney,Darcy Cameron,1,0.043,0.0,0.0,0.001,0.0
2018.0,Sydney,Dean Towers,8,1.353,0.016,0.01,0.014,0.0
2018.0,Sydney,Gary Rohan,11,1.657,0.026,0.011,0.013,0.0
2018.0,Sydney,George Hewett,23,4.21,0.027,0.026,0.076,3.0
2018.0,Sydney,Harrison Marsh,9,1.434,0.007,0.025,0.009,0.0
2018.0,Sydney,Harry Cunningham,23,3.873,0.04,0.037,0.039,0.0
2018.0,Sydney,Heath Grundy,18,3.226,0.014,0.058,0.02,0.0
2018.0,Sydney,Isaac Heeney,22,5.782,0.069,0.039,0.067,7.0
2018.0,Sydney,Jake Lloyd,23,5.297,0.023,0.088,0.042,6.0
2018.0,Sydney,James Rose,1,0.109,0.001,0.001,0.001,0.0
2018.0,Sydney,Jarrad McVeigh,19,3.659,0.02,0.055,0.031,2.0
2018.0,Sydney,Jordan Dawson,4,0.746,0.011,0.006,0.006,0.0
2018.0,Sydney,Josh Kennedy,23,6.138,0.053,0.036,0.098,6.0
2018.0,Sydney,Kieren Jack,19,3.031,0.039,0.017,0.036,0.0
2018.0,Sydney,Lance Franklin,19,6.626,0.152,0.02,0.031,16.0
2018.0,Sydney,Lewis Melican,3,0.516,0.002,0.01,0.003,0.0
2018.0,Sydney,Luke Parker,22,6.708,0.077,0.039,0.087,10.0
2018.0,Sydney,Nic Newman,11,1.93,0.012,0.027,0.018,0.0
2018.0,Sydney,Nick Smith,20,2.87,0.006,0.052,0.024,0.0
2018.0,Sydney,Oliver Florent,23,3.885,0.039,0.032,0.045,3.0
2018.0,Sydney,Robbie Fox,10,1.652,0.015,0.021,0.013,0.0
2018.0,Sydney,Ryley Stoddart,2,0.147,0.002,0.002,0.001,0.0
2018.0,Sydney,Sam Reid,1,0.238,0.004,0.002,0.001,0.0
2018.0,Sydney,Tom McCartin,15,2.114,0.032,0.015,0.016,0.0
2018.0,Sydney,Tom Papley,20,4.068,0.063,0.023,0.037,0.0
2018.0,Sydney,Will Hayward,23,4.02,0.067,0.022,0.032,0.0
2018.0,Sydney,Zak Jones,19,3.429,0.025,0.046,0.029,0.0
2018.0,West Coast,Andrew Gaff,19,4.204,0.038,0.026,0.054,16.0
2018.0,West Coast,Brad Sheppard,23,3.745,0.015,0.064,0.023,0.0
2018.0,West Coast,Brayden Ainsworth,3,0.467,0.003,0.005,0.005,0.0
2018.0,West Coast,Brendon Ah Chee,8,1.2,0.01,0.011,0.012,0.0
2018.0,West Coast,Chris Masten,24,3.617,0.03,0.036,0.034,1.0
2018.0,West Coast,Daniel Venables,15,1.932,0.027,0.01,0.017,0.0
2018.0,West Coast,Dom Sheed,18,3.472,0.03,0.016,0.052,3.0
2018.0,West Coast,Elliot Yeo,25,7.566,0.063,0.058,0.09,15.0
2018.0,West Coast,Fraser McInnes,3,0.394,0.004,0.004,0.003,0.0
2018.0,West Coast,Jack Darling,21,5.979,0.107,0.027,0.029,11.0
2018.0,West Coast,Jack Petruccelle,3,0.213,0.003,0.001,0.002,0.0
2018.0,West Coast,Jack Redden,25,6.088,0.038,0.053,0.08,10.0
2018.0,West Coast,Jackson Nelson,10,1.047,0.005,0.016,0.008,0.0
2018.0,West Coast,Jake Waterman,16,2.24,0.037,0.01,0.015,0.0
2018.0,West Coast,Jamie Cripps,25,5.459,0.084,0.025,0.042,3.0
2018.0,West Coast,Jarrod Brander,1,0.056,0.0,0.001,0.0,0.0
2018.0,West Coast,Jeremy McGovern,24,5.785,0.032,0.093,0.033,6.0
2018.0,West Coast,Josh Kennedy,14,3.625,0.074,0.01,0.015,4.0
2018.0,West Coast,Lewis Jetta,20,2.799,0.021,0.033,0.023,0.0
2018.0,West Coast,Liam Duggan,24,4.231,0.02,0.062,0.034,0.0
2018.0,West Coast,Liam Ryan,13,2.595,0.044,0.01,0.017,0.0
2018.0,West Coast,Luke Shuey,20,5.377,0.037,0.037,0.077,6.0
2018.0,West Coast,Mark Hutchings,20,3.541,0.029,0.028,0.042,0.0
2018.0,West Coast,Mark LeCras,23,4.504,0.068,0.02,0.036,0.0
2018.0,West Coast,Nathan Vardy,10,1.656,0.016,0.011,0.019,0.0
2018.0,West Coast,Nic Naitanui,15,3.755,0.023,0.03,0.053,0.0
2018.0,West Coast,Oscar Allen,2,0.279,0.002,0.003,0.002,0.0
2018.0,West Coast,Scott Lycett,25,5.466,0.038,0.045,0.071,0.0
2018.0,West Coast,Shannon Hurn,25,4.893,0.022,0.082,0.029,6.0
2018.0,West Coast,Tom Barrass,19,3.692,0.01,0.073,0.018,0.0
2018.0,West Coast,Tom Cole,21,2.712,0.007,0.045,0.024,0.0
2018.0,West Coast,Will Schofield,12,1.672,0.003,0.035,0.007,0.0
2018.0,West Coast,Willie Rioli,24,4.082,0.06,0.021,0.032,0.0
2018.0,Western Bulldogs,Aaron Naughton,18,2.87,0.017,0.055,0.022,0.0
2018.0,Western Bulldogs,Bailey Dale,10,1.446,0.022,0.011,0.014,0.0
2018.0,Western Bulldogs,Bailey Williams,14,3.144,0.031,0.045,0.028,1.0
2018.0,Western Bulldogs,Billy Gowers,20,4.053,0.085,0.018,0.032,2.0
2018.0,Western Bulldogs,Brad Lynch,9,1.072,0.012,0.015,0.009,0.0
2018.0,Western Bulldogs,Caleb Daniel,20,3.326,0.03,0.04,0.039,1.0
2018.0,Western Bulldogs,Dale Morris,11,1.472,0.004,0.033,0.011,0.0
2018.0,Western Bulldogs,Easton Wood,12,1.7,0.012,0.03,0.014,0.0
2018.0,Western Bulldogs,Ed Richards,21,3.01,0.032,0.036,0.031,0.0
2018.0,Western Bulldogs,Fergus Greene,5,0.662,0.015,0.003,0.004,0.0
2018.0,Western Bulldogs,Fletcher Roberts,2,0.335,0.001,0.01,0.001,0.0
2018.0,Western Bulldogs,Hayden Crozier,17,3.422,0.021,0.065,0.026,0.0
2018.0,Western Bulldogs,Jack Macrae,19,5.943,0.055,0.046,0.091,14.0
2018.0,Western Bulldogs,Jack Redpath,2,0.199,0.003,0.002,0.001,0.0
2018.0,Western Bulldogs,Jackson Trengove,16,3.122,0.018,0.047,0.036,0.0
2018.0,Western Bulldogs,Jason Johannisen,22,4.417,0.046,0.056,0.042,3.0
2018.0,Western Bulldogs,Jordan Roughead,12,2.624,0.032,0.028,0.026,0.0
2018.0,Western Bulldogs,Josh Dunkley,19,4.342,0.05,0.037,0.054,4.0
2018.0,Western Bulldogs,Josh Schache,13,1.933,0.044,0.008,0.013,0.0
2018.0,Western Bulldogs,Lachie Hunter,21,4.842,0.049,0.049,0.059,9.0
2018.0,Western Bulldogs,Lewis Young,2,0.469,0.001,0.013,0.002,0.0
2018.0,Western Bulldogs,Lin Jong,10,1.685,0.026,0.013,0.017,0.0
2018.0,Western Bulldogs,Lukas Webb,5,0.7,0.009,0.005,0.008,0.0
2018.0,Western Bulldogs,Luke Dahlhaus,17,2.985,0.025,0.023,0.047,0.0
2018.0,Western Bulldogs,Marcus Adams,6,1.14,0.005,0.025,0.008,0.0
2018.0,Western Bulldogs,Marcus Bontempelli,19,5.698,0.077,0.04,0.069,9.0
2018.0,Western Bulldogs,Matt Suckling,11,2.123,0.022,0.029,0.019,2.0
2018.0,Western Bulldogs,Mitch Honeychurch,13,1.981,0.022,0.019,0.023,0.0
2018.0,Western Bulldogs,Mitch Wallis,18,4.386,0.06,0.024,0.059,0.0
2018.0,Western Bulldogs,Patrick Lipinski,17,2.252,0.034,0.013,0.026,0.0
2018.0,Western Bulldogs,Roarke Smith,10,1.01,0.008,0.014,0.011,0.0
2018.0,Western Bulldogs,Shane Biggs,5,0.521,0.005,0.007,0.005,0.0
2018.0,Western Bulldogs,Tim English,7,1.21,0.009,0.013,0.016,0.0
2018.0,Western Bulldogs,Toby McLean,22,5.368,0.056,0.04,0.077,2.0
2018.0,Western Bulldogs,Tom Boyd,12,2.551,0.028,0.026,0.029,0.0
2018.0,Western Bulldogs,Tom Liberatore,1,0.031,0.0,0.001,0.0,0.0
2018.0,Western Bulldogs,Tory Dickson,8,1.013,0.02,0.006,0.008,0.0
2018.0,Western Bulldogs,Zaine Cordy,18,2.767,0.015,0.054,0.022,0.0
2019.0,Adelaide,Alex Keath,18,3.512,0.013,0.066,0.027,6.0
2019.0,Adelaide,Andy Otten,3,0.427,0.002,0.007,0.004,0.0
2019.0,Adelaide,Ben Davis,1,0.074,0.001,0.001,0.001,0.0
2019.0,Adelaide,Brad Crouch,22,5.872,0.05,0.041,0.087,14.0
2019.0,Adelaide,Brodie Smith,22,5.588,0.051,0.07,0.046,1.0
2019.0,Adelaide,Bryce Gibbs,12,1.962,0.014,0.02,0.025,0.0
2019.0,Adelaide,Cam Ellis-Yolmen,10,2.533,0.017,0.021,0.038,2.0
2019.0,Adelaide,Chayce Jones,8,1.238,0.017,0.007,0.013,0.0
2019.0,Adelaide,Daniel Talia,22,4.126,0.008,0.094,0.022,0.0
2019.0,Adelaide,Darcy Fogarty,4,0.901,0.021,0.002,0.003,1.0
2019.0,Adelaide,David Mackay,18,3.301,0.024,0.047,0.029,0.0
2019.0,Adelaide,Eddie Betts,21,4.645,0.092,0.014,0.034,5.0
2019.0,Adelaide,Elliott Himmelberg,7,1.309,0.02,0.006,0.012,0.0
2019.0,Adelaide,Hugh Greenwood,14,3.275,0.027,0.025,0.047,0.0
2019.0,Adelaide,Jake Kelly,22,3.7,0.013,0.07,0.029,0.0
2019.0,Adelaide,Jordan Gallucci,10,1.53,0.024,0.009,0.013,0.0
2019.0,Adelaide,Josh Jenkins,11,2.699,0.052,0.012,0.017,0.0
2019.0,Adelaide,Kyle Hartigan,19,2.325,0.005,0.051,0.014,0.0
2019.0,Adelaide,Lachlan Murphy,21,3.516,0.06,0.018,0.028,0.0
2019.0,Adelaide,Luke Brown,15,2.185,0.006,0.044,0.016,0.0
2019.0,Adelaide,Matt Crouch,19,4.788,0.037,0.036,0.071,8.0
2019.0,Adelaide,Myles Poholke,2,0.212,0.002,0.001,0.003,0.0
2019.0,Adelaide,Patrick Wilson,1,0.103,0.0,0.001,0.002,0.0
2019.0,Adelaide,Paul Seedsman,13,2.241,0.028,0.017,0.022,0.0
2019.0,Adelaide,Reilly OBrien,18,4.774,0.026,0.041,0.078,3.0
2019.0,Adelaide,Richard Douglas,9,1.411,0.018,0.01,0.014,0.0
2019.0,Adelaide,Riley Knight,15,2.44,0.03,0.019,0.025,0.0
2019.0,Adelaide,Rory Atkins,20,3.73,0.039,0.036,0.037,1.0
2019.0,Adelaide,Rory Laird,22,4.633,0.022,0.074,0.043,2.0
2019.0,Adelaide,Rory Sloane,22,6.741,0.055,0.054,0.095,7.0
2019.0,Adelaide,Sam Jacobs,5,1.048,0.008,0.007,0.017,0.0
2019.0,Adelaide,Taylor Walker,22,5.697,0.12,0.021,0.029,3.0
2019.0,Adelaide,Tom Doedee,1,0.095,0.0,0.002,0.001,0.0
2019.0,Adelaide,Tom Lynch,16,3.439,0.061,0.014,0.029,0.0
2019.0,Adelaide,Tyson Stengle,2,0.425,0.01,0.001,0.002,0.0
2019.0,Adelaide,Wayne Milera,17,3.277,0.029,0.041,0.029,0.0
2019.0,Brisbane Lions,Alex Witherden,23,3.875,0.015,0.07,0.026,0.0
2019.0,Brisbane Lions,Allen Christensen,13,2.376,0.036,0.012,0.018,0.0
2019.0,Brisbane Lions,Archie Smith,2,0.246,0.001,0.003,0.004,0.0
2019.0,Brisbane Lions,Ben Keays,2,0.41,0.005,0.003,0.004,0.0
2019.0,Brisbane Lions,Brandon Starcevich,1,0.101,0.0,0.002,0.0,0.0
2019.0,Brisbane Lions,Cam Rayner,24,3.291,0.047,0.017,0.026,0.0
2019.0,Brisbane Lions,Cedric Cox,1,0.092,0.001,0.001,0.001,0.0
2019.0,Brisbane Lions,Charlie Cameron,24,5.481,0.106,0.014,0.029,11.0
2019.0,Brisbane Lions,Daniel McStay,24,4.105,0.064,0.023,0.026,0.0
2019.0,Brisbane Lions,Daniel Rich,24,5.881,0.032,0.096,0.04,0.0
2019.0,Brisbane Lions,Darcy Gardiner,24,4.103,0.013,0.078,0.027,0.0
2019.0,Brisbane Lions,Dayne Zorko,24,7.563,0.087,0.042,0.08,19.0
2019.0,Brisbane Lions,Eric Hipwood,23,4.592,0.085,0.02,0.02,6.0
2019.0,Brisbane Lions,Harris Andrews,21,4.603,0.015,0.095,0.022,2.0
2019.0,Brisbane Lions,Hugh McCluggage,23,5.672,0.062,0.035,0.061,5.0
2019.0,Brisbane Lions,Jacob Allison,2,0.275,0.003,0.002,0.002,0.0
2019.0,Brisbane Lions,Jarrod Berry,20,4.224,0.041,0.028,0.048,1.0
2019.0,Brisbane Lions,Jarryd Lyons,24,6.633,0.058,0.037,0.09,13.0
2019.0,Brisbane Lions,Josh Walker,11,1.454,0.008,0.023,0.01,0.0
2019.0,Brisbane Lions,Lachie Neale,24,6.799,0.045,0.034,0.109,26.0
2019.0,Brisbane Lions,Lewis Taylor,5,0.747,0.007,0.007,0.007,0.0
2019.0,Brisbane Lions,Lincoln McCarthy,24,4.535,0.061,0.023,0.041,2.0
2019.0,Brisbane Lions,Luke Hodge,22,3.496,0.012,0.065,0.023,0.0
2019.0,Brisbane Lions,Marcus Adams,10,1.486,0.006,0.028,0.009,0.0
2019.0,Brisbane Lions,Mitch Hinge,2,0.327,0.002,0.004,0.003,0.0
2019.0,Brisbane Lions,Mitch Robinson,23,6.0,0.059,0.052,0.056,5.0
2019.0,Brisbane Lions,Nick Robertson,5,0.68,0.001,0.013,0.005,0.0
2019.0,Brisbane Lions,Noah Answerth,19,2.533,0.012,0.038,0.022,0.0
2019.0,Brisbane Lions,Oscar McInerney,21,4.019,0.035,0.036,0.041,0.0
2019.0,Brisbane Lions,Rhys Mathieson,9,1.457,0.012,0.011,0.018,0.0
2019.0,Brisbane Lions,Ryan Bastinac,3,0.328,0.003,0.003,0.002,0.0
2019.0,Brisbane Lions,Ryan Lester,9,1.361,0.005,0.023,0.01,0.0
2019.0,Brisbane Lions,Stefan Martin,24,5.856,0.036,0.037,0.091,0.0
2019.0,Brisbane Lions,Tom Cutler,3,0.69,0.006,0.006,0.007,0.0
2019.0,Brisbane Lions,Zac Bailey,15,2.012,0.018,0.021,0.018,0.0
2019.0,Carlton,Alex Fasolo,3,0.307,0.006,0.002,0.002,0.0
2019.0,Carlton,Andrew Phillips,5,1.269,0.012,0.012,0.017,0.0
2019.0,Carlton,Angus Schumacher,1,0.085,0.0,0.002,0.001,0.0
2019.0,Carlton,Caleb Marchbank,13,1.924,0.007,0.04,0.015,0.0
2019.0,Carlton,Cameron Polson,3,0.283,0.005,0.002,0.003,0.0
2019.0,Carlton,Charlie Curnow,11,2.29,0.05,0.009,0.016,3.0
2019.0,Carlton,Dale Thomas,20,3.99,0.028,0.071,0.031,0.0
2019.0,Carlton,Darcy Lang,8,0.917,0.017,0.006,0.008,0.0
2019.0,Carlton,David Cuningham,9,1.639,0.025,0.009,0.019,0.0
2019.0,Carlton,Ed Curnow,22,5.16,0.051,0.038,0.079,5.0
2019.0,Carlton,Harrison Macreadie,1,0.062,0.0,0.001,0.0,0.0
2019.0,Carlton,Harry McKay,20,4.169,0.09,0.021,0.025,1.0
2019.0,Carlton,Hugh Goddard,2,0.097,0.0,0.002,0.001,0.0
2019.0,Carlton,Jack Silvagni,17,3.171,0.054,0.02,0.029,0.0
2019.0,Carlton,Jacob Weitering,20,3.89,0.015,0.088,0.023,1.0
2019.0,Carlton,Jarrod Garlett,2,0.238,0.0,0.005,0.003,0.0
2019.0,Carlton,Josh Deluca,6,0.884,0.014,0.005,0.01,0.0
2019.0,Carlton,Kade Simpson,18,3.499,0.017,0.067,0.029,2.0
2019.0,Carlton,Lachie Plowman,21,3.575,0.011,0.078,0.027,0.0
2019.0,Carlton,Levi Casboult,20,4.535,0.058,0.054,0.036,0.0
2019.0,Carlton,Liam Jones,13,2.605,0.01,0.059,0.016,0.0
2019.0,Carlton,Liam Stocker,5,0.6,0.003,0.01,0.006,0.0
2019.0,Carlton,Lochie OBrien,17,1.96,0.031,0.015,0.018,0.0
2019.0,Carlton,Marc Murphy,19,4.423,0.051,0.035,0.057,6.0
2019.0,Carlton,Matthew Kennedy,10,1.349,0.028,0.003,0.013,1.0
2019.0,Carlton,Matthew Kreuzer,15,3.961,0.03,0.032,0.067,3.0
2019.0,Carlton,Matthew Lobbe,2,0.323,0.001,0.005,0.005,0.0
2019.0,Carlton,Michael Gibbons,21,3.444,0.058,0.017,0.037,0.0
2019.0,Carlton,Mitch McGovern,16,2.676,0.06,0.013,0.014,0.0
2019.0,Carlton,Nic Newman,20,4.739,0.028,0.094,0.032,3.0
2019.0,Carlton,Paddy Dow,19,3.02,0.042,0.015,0.042,0.0
2019.0,Carlton,Patrick Cripps,20,6.176,0.051,0.039,0.112,26.0
2019.0,Carlton,Sam Petrevski-Seton,22,3.731,0.025,0.044,0.053,2.0
2019.0,Carlton,Sam Walsh,22,4.503,0.042,0.038,0.067,6.0
2019.0,Carlton,Tom Williamson,2,0.177,0.0,0.004,0.002,0.0
2019.0,Carlton,Will Setterfield,18,2.897,0.036,0.025,0.034,1.0
2019.0,Carlton,Zac Fisher,21,3.58,0.041,0.024,0.051,0.0
2019.0,Collingwood,Adam Treloar,24,6.164,0.052,0.03,0.097,18.0
2019.0,Collingwood,Ben Crocker,3,0.428,0.006,0.003,0.003,0.0
2019.0,Collingwood,Ben Reid,8,1.536,0.028,0.006,0.01,0.0
2019.0,Collingwood,Brayden Maynard,24,4.855,0.021,0.078,0.036,1.0
2019.0,Collingwood,Brayden Sier,6,0.843,0.005,0.005,0.014,0.0
2019.0,Collingwood,Brodie Grundy,24,7.115,0.033,0.048,0.125,23.0
2019.0,Collingwood,Brody Mihocek,24,5.403,0.1,0.024,0.032,4.0
2019.0,Collingwood,Callum Brown,22,3.252,0.04,0.021,0.032,0.0
2019.0,Collingwood,Chris Mayne,21,3.121,0.018,0.037,0.033,0.0
2019.0,Collingwood,Daniel Wells,1,0.201,0.004,0.001,0.001,0.0
2019.0,Collingwood,Darcy Moore,17,4.29,0.013,0.084,0.02,1.0
2019.0,Collingwood,Dayne Beams,9,1.951,0.02,0.011,0.025,2.0
2019.0,Collingwood,Flynn Appleby,1,0.051,0.0,0.001,0.001,0.0
2019.0,Collingwood,Isaac Quaynor,4,0.643,0.004,0.008,0.005,0.0
2019.0,Collingwood,Jack Crisp,24,4.971,0.028,0.057,0.056,1.0
2019.0,Collingwood,Jack Madgen,4,0.543,0.002,0.01,0.003,0.0
2019.0,Collingwood,Jaidyn Stephenson,14,3.422,0.065,0.016,0.017,1.0
2019.0,Collingwood,James Aish,14,2.251,0.012,0.033,0.018,0.0
2019.0,Collingwood,Jamie Elliott,16,3.26,0.067,0.01,0.017,5.0
2019.0,Collingwood,Jeremy Howe,21,4.748,0.012,0.095,0.022,0.0
2019.0,Collingwood,John Noble,5,0.6,0.004,0.008,0.005,0.0
2019.0,Collingwood,Jordan Roughead,24,4.343,0.012,0.085,0.022,0.0
2019.0,Collingwood,Jordan de Goey,17,4.296,0.08,0.011,0.034,4.0
2019.0,Collingwood,Josh Daicos,5,0.536,0.003,0.005,0.007,0.0
2019.0,Collingwood,Josh Thomas,22,3.459,0.053,0.017,0.03,0.0
2019.0,Collingwood,Levi Greenwood,17,2.168,0.008,0.035,0.018,0.0
2019.0,Collingwood,Mason Cox,14,2.692,0.041,0.018,0.018,0.0
2019.0,Collingwood,Matt Scharenberg,7,1.101,0.001,0.023,0.006,0.0
2019.0,Collingwood,Rupert Wills,9,1.284,0.003,0.013,0.021,0.0
2019.0,Collingwood,Scott Pendlebury,24,6.106,0.056,0.041,0.078,14.0
2019.0,Collingwood,Steele Sidebottom,23,4.947,0.039,0.046,0.056,7.0
2019.0,Collingwood,Taylor Adams,12,3.26,0.031,0.021,0.042,0.0
2019.0,Collingwood,Tom Langdon,9,1.386,0.004,0.023,0.012,0.0
2019.0,Collingwood,Tom Phillips,24,4.741,0.044,0.042,0.049,0.0
2019.0,Collingwood,Travis Varcoe,16,2.143,0.031,0.013,0.018,0.0
2019.0,Collingwood,Will Hoskin-Elliott,19,3.476,0.059,0.02,0.021,0.0
2019.0,Essendon,Aaron Francis,17,2.822,0.024,0.044,0.019,0.0
2019.0,Essendon,Adam Saad,22,4.464,0.021,0.081,0.037,0.0
2019.0,Essendon,Andrew McGrath,23,3.926,0.037,0.039,0.046,0.0
2019.0,Essendon,Anthony McDonald-Tipungwuti,23,4.923,0.087,0.026,0.04,8.0
2019.0,Essendon,Ben McNiece,5,0.568,0.003,0.009,0.006,0.0
